device,manufacturer,capacity,network,grade,price_gbp,price_eur,price_usd,publishedAt
1021,6,14,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,14,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,14,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,16,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,16,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,16,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,16,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,14,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,14,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,14,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,14,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,16,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,16,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,16,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,16,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1021,6,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1022,6,16,3,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1022,6,16,3,8,50,58.75,60.0,2022-06-17T18:11:17.382Z
1022,6,16,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1022,6,16,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1022,6,16,4,7,50,58.75,60.0,2022-06-17T18:11:17.382Z
1022,6,16,4,8,25,29.375,30.0,2022-06-17T18:11:17.382Z
1022,6,16,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1022,6,16,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1023,6,16,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,16,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,16,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,16,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,16,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,16,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,16,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,16,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1023,6,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1024,6,16,3,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1024,6,16,3,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1024,6,16,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1024,6,16,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1024,6,13,3,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1024,6,13,3,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1024,6,13,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1024,6,13,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1024,6,17,3,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1024,6,17,3,8,45,52.875,54.0,2022-06-17T18:11:17.382Z
1024,6,17,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1024,6,17,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1024,6,16,4,7,45,52.875,54.0,2022-06-17T18:11:17.382Z
1024,6,16,4,8,15,17.625,18.0,2022-06-17T18:11:17.382Z
1024,6,16,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1024,6,16,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1024,6,13,4,7,45,52.875,54.0,2022-06-17T18:11:17.382Z
1024,6,13,4,8,15,17.625,18.0,2022-06-17T18:11:17.382Z
1024,6,13,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1024,6,13,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1024,6,17,4,7,45,52.875,54.0,2022-06-17T18:11:17.382Z
1024,6,17,4,8,15,17.625,18.0,2022-06-17T18:11:17.382Z
1024,6,17,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1024,6,17,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1025,6,16,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1025,6,16,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1025,6,16,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1025,6,16,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1025,6,13,3,7,110,129.25,132.0,2022-06-17T18:11:17.382Z
1025,6,13,3,8,75,88.125,90.0,2022-06-17T18:11:17.382Z
1025,6,13,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1025,6,13,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1025,6,17,3,7,110,129.25,132.0,2022-06-17T18:11:17.382Z
1025,6,17,3,8,75,88.125,90.0,2022-06-17T18:11:17.382Z
1025,6,17,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1025,6,17,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1025,6,16,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1025,6,16,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1025,6,16,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1025,6,16,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1025,6,13,4,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1025,6,13,4,8,40,47.0,48.0,2022-06-17T18:11:17.382Z
1025,6,13,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1025,6,13,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1025,6,17,4,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1025,6,17,4,8,40,47.0,48.0,2022-06-17T18:11:17.382Z
1025,6,17,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1025,6,17,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1026,6,16,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1026,6,16,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1026,6,16,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1026,6,16,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1026,6,13,3,7,110,129.25,132.0,2022-06-17T18:11:17.382Z
1026,6,13,3,8,75,88.125,90.0,2022-06-17T18:11:17.382Z
1026,6,13,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1026,6,13,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1026,6,17,3,7,110,129.25,132.0,2022-06-17T18:11:17.382Z
1026,6,17,3,8,75,88.125,90.0,2022-06-17T18:11:17.382Z
1026,6,17,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1026,6,17,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1026,6,16,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1026,6,16,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1026,6,16,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1026,6,16,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1026,6,13,4,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1026,6,13,4,8,40,47.0,48.0,2022-06-17T18:11:17.382Z
1026,6,13,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1026,6,13,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1026,6,17,4,7,75,88.125,90.0,2022-06-17T18:11:17.382Z
1026,6,17,4,8,40,47.0,48.0,2022-06-17T18:11:17.382Z
1026,6,17,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1026,6,17,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1027,6,17,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1027,6,17,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1027,6,17,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1027,6,17,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1027,6,17,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1027,6,17,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1027,6,17,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1027,6,17,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1028,6,13,3,7,265,311.375,318.0,2022-06-17T18:11:17.382Z
1028,6,13,3,8,165,193.875,198.0,2022-06-17T18:11:17.382Z
1028,6,13,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1028,6,13,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1028,6,17,3,7,265,311.375,318.0,2022-06-17T18:11:17.382Z
1028,6,17,3,8,165,193.875,198.0,2022-06-17T18:11:17.382Z
1028,6,17,3,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1028,6,17,3,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1028,6,13,4,7,165,193.875,198.0,2022-06-17T18:11:17.382Z
1028,6,13,4,8,65,76.375,78.0,2022-06-17T18:11:17.382Z
1028,6,13,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1028,6,13,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1028,6,17,4,7,165,193.875,198.0,2022-06-17T18:11:17.382Z
1028,6,17,4,8,65,76.375,78.0,2022-06-17T18:11:17.382Z
1028,6,17,4,9,30,35.25,36.0,2022-06-17T18:11:17.382Z
1028,6,17,4,10,15,17.625,18.0,2022-06-17T18:11:17.382Z
1029,10,17,3,7,85,99.875,102.0,2022-06-17T18:11:17.382Z
1029,10,17,3,8,50,58.75,60.0,2022-06-17T18:11:17.382Z
1029,10,17,3,9,8,9.4,9.6,2022-06-17T18:11:17.382Z
1029,10,17,3,10,4,4.7,4.8,2022-06-17T18:11:17.382Z
1029,10,17,4,7,50,58.75,60.0,2022-06-17T18:11:17.382Z
1029,10,17,4,8,15,17.625,18.0,2022-06-17T18:11:17.382Z
1029,10,17,4,9,8,9.4,9.6,2022-06-17T18:11:17.382Z
1029,10,17,4,10,4,4.7,4.8,2022-06-17T18:11:17.382Z
1030,10,17,3,7,150,176.25,180.0,2022-06-17T18:11:17.382Z
1030,10,17,3,8,90,105.75,108.0,2022-06-17T18:11:17.382Z
1030,10,17,3,9,16,18.8,19.2,2022-06-17T18:11:17.382Z
1030,10,17,3,10,8,9.4,9.6,2022-06-17T18:11:17.382Z
1030,10,17,4,7,90,105.75,108.0,2022-06-17T18:11:17.382Z
1030,10,17,4,8,30,35.25,36.0,2022-06-17T18:11:17.382Z
1030,10,17,4,9,16,18.8,19.2,2022-06-17T18:11:17.382Z
1030,10,17,4,10,8,9.4,9.6,2022-06-17T18:11:17.382Z
1031,10,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1031,10,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1031,10,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1031,10,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1031,10,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1031,10,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1031,10,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1031,10,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1032,10,13,3,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1032,10,13,3,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1032,10,13,3,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1032,10,13,3,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1032,10,13,4,7,0,0.0,0.0,2022-06-17T18:11:17.382Z
1032,10,13,4,8,0,0.0,0.0,2022-06-17T18:11:17.382Z
1032,10,13,4,9,0,0.0,0.0,2022-06-17T18:11:17.382Z
1032,10,13,4,10,0,0.0,0.0,2022-06-17T18:11:17.382Z
1033,4,13,3,7,45,52.875,54.0,2022-06-17T18:11:17.382Z
1033,4,13,3,8,25,29.375,30.0,2022-06-17T18:11:17.382Z
1033,4,13,3,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1033,4,13,3,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1033,4,13,4,7,25,29.375,30.0,2022-06-17T18:11:17.382Z
1033,4,13,4,8,5,5.875,6.0,2022-06-17T18:11:17.382Z
1033,4,13,4,9,4,4.7,4.8,2022-06-17T18:11:17.382Z
1033,4,13,4,10,2,2.35,2.4,2022-06-17T18:11:17.382Z
1034,4,13,3,7,100,117.5,120.0,2022-06-17T18:11:17.382Z
1034,4,13,3,8,60,70.5,72.0,2022-06-17T18:11:17.382Z
1034,4,13,3,9,8,9.4,9.6,2022-06-17T18:11:17.382Z
1034,4,13,3,10,4,4.7,4.8,2022-06-17T18:11:17.382Z
1034,4,17,3,7,100,117.5,120.0,2022-06-17T18:11:17.382Z
1034,4,17,3,8,60,70.5,72.0,2022-06-17T18:11:17.382Z
1034,4,17,3,9,8,9.4,9.6,2022-06-17T18:11:17.382Z
1034,4,17,3,10,4,4.7,4.8,2022-06-17T18:11:17.382Z
1034,4,13,4,7,60,70.5,72.0,2022-06-17T18:11:17.382Z
1034,4,13,4,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
1034,4,13,4,9,8,9.4,9.6,2022-06-17T18:11:17.382Z
1034,4,13,4,10,4,4.7,4.8,2022-06-17T18:11:17.382Z
1034,4,17,4,7,60,70.5,72.0,2022-06-17T18:11:17.382Z
1034,4,17,4,8,20,23.5,24.0,2022-06-17T18:11:17.382Z
1034,4,17,4,9,8,9.4,9.6,2022-06-17T18:11:17.382Z
1034,4,17,4,10,4,4.7,4.8,2022-06-17T18:11:17.382Z
1035,4,17,3,7,235,276.125,282.0,2022-06-17T18:11:17.382Z
1035,4,17,3,8,135,158.625,162.0,2022-06-17T18:11:17.382Z
1035,4,17,3,9,24,28.200000000000003,28.799999999999997,2022-06-17T18:11:17.382Z
1035,4,17,3,10,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
1035,4,17,4,7,135,158.625,162.0,2022-06-17T18:11:17.382Z
1035,4,17,4,8,35,41.125,42.0,2022-06-17T18:11:17.382Z
1035,4,17,4,9,24,28.200000000000003,28.799999999999997,2022-06-17T18:11:17.382Z
1035,4,17,4,10,12,14.100000000000001,14.399999999999999,2022-06-17T18:11:17.382Z
933,5,16,3,7,235,276.125,282.0,2022-06-17T18:11:17.382Z
933,5,16,3,8,165,193.875,198.0,2022-06-17T18:11:17.382Z
933,5,16,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
933,5,16,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
933,5,13,3,7,282,331.35,338.4,2022-06-17T18:11:17.382Z
933,5,13,3,8,202,237.35000000000002,242.39999999999998,2022-06-17T18:11:17.382Z
933,5,13,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
933,5,13,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
933,5,17,3,7,282,331.35,338.4,2022-06-17T18:11:17.382Z
933,5,17,3,8,202,237.35000000000002,242.39999999999998,2022-06-17T18:11:17.382Z
933,5,17,3,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
933,5,17,3,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
933,5,16,4,7,165,193.875,198.0,2022-06-17T18:11:17.382Z
933,5,16,4,8,95,111.625,114.0,2022-06-17T18:11:17.382Z
933,5,16,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
933,5,16,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
933,5,13,4,7,202,237.35000000000002,242.39999999999998,2022-06-17T18:11:17.382Z
933,5,13,4,8,122,143.35,146.4,2022-06-17T18:11:17.382Z
933,5,13,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
933,5,13,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
933,5,17,4,7,202,237.35000000000002,242.39999999999998,2022-06-17T18:11:17.382Z
933,5,17,4,8,122,143.35,146.4,2022-06-17T18:11:17.382Z
933,5,17,4,9,40,47.0,48.0,2022-06-17T18:11:17.382Z
933,5,17,4,10,20,23.5,24.0,2022-06-17T18:11:17.382Z
